source_id,ra,dec,parallax,pmra,pmdec
64753405152408320,56.38584568888629,22.356001805077884,6.125859846917673,22.40389562306502,-14.91713582117402
64796801501837568,56.31630386509074,22.637643742595113,7.524860270853136,64.46648070941096,-76.14307126969742
64805597594938752,56.489976691202514,22.799142288455386,7.5792685575766,53.68224433770259,5.382806493136262
64827416028771456,55.73350640781742,22.542479928914418,8.212059712921317,-25.13293905759909,-78.40067882862338
64842362514916992,55.797503921963724,22.86878550883285,6.905235984429305,3.992719411737089,-48.96402304274146
64845484954968576,56.31517276326032,22.7432194285093,6.649258171529391,59.386215670304125,-53.1977043487077
64871740091177600,56.2951245214628,23.049309323098104,7.3307637033988735,19.70437457927786,-45.59557687910834
64915754917051520,57.35676779986823,23.047107208330427,7.539613373579104,21.638262819005256,-46.67035897159861
64951111087777536,56.650363065254425,23.071293292300773,7.834199597535483,20.97089199836786,-46.8799865625298
64952829074688896,56.66674719150831,23.110124081170717,7.391158486799486,19.26270138389062,-46.76202027354881
65011962184337664,56.96658486416223,23.66317575454774,7.8091896514290235,20.613921327030738,-47.069554481239216
65014985841292032,57.07240387537332,23.806397361704857,7.160999926269235,19.836314489992358,-43.429277219843186
65017627244152064,56.837462886443596,23.803141100251725,7.312944753255134,19.09568001950756,-45.519794998351045
65017906418989312,56.80702207600254,23.83129346815246,7.390669390750133,20.66186880960353,-45.95186620571028
65053915424355584,55.564114916711006,23.191815889549062,7.248243663666067,19.927100246483942,-45.17265679717415
65062917675789184,55.90246275018929,23.209320604597163,8.026309032888227,24.935121720088013,-46.60350583759989
65131121756446592,55.47365462561668,23.457797252389764,7.48613184109967,21.753054575387118,-45.20610303839722
65161976802151680,56.245746416315335,23.38872896889856,7.5470189892983015,19.889033018800962,-46.94423051275082
65170016980919808,56.23629783447908,23.60638236898229,7.500034623921711,21.21935363059592,-46.27851751485042
65171009118683264,56.479065146377025,23.565945771454587,7.089674992446657,18.009218748319984,-46.417011767107894
65204342359530112,56.55978465218358,23.850613032682478,7.265131798859592,18.41856868541688,-44.310766206901164
65213172812266240,56.74722551551796,24.02839263224941,7.1077553498191515,19.231314049232395,-43.90906851628049
65219078390661504,56.35423170074816,23.949827264354493,7.701295884441906,-51.22871795603078,18.591498483342935
65228772133391488,56.491372159992444,24.14454409490353,7.56224918935397,20.64192353731954,-47.49822521472331
65239522434899840,55.854187500099634,23.86689549669417,7.353450280694627,19.594802695246173,-44.380437752826765
65280552259109760,56.30484671502358,24.256408737061175,7.830308376105879,22.395162862478262,-46.54478166747177
65281239453865856,56.37602962223804,24.312444915657963,7.338781422028091,18.946319933632715,-47.250448256608685
65419434321982464,59.39702269491067,22.985421583355603,7.430986194789563,18.61231286206045,-45.5792368331218
65420499473872000,59.327103623560845,23.02402852797855,6.161164081707417,26.821097019898563,-41.823435395755986
65649850728088192,58.62878229873493,23.437445356504842,6.170879533502592,43.55826864250093,4.833689816495163
65673593307063552,57.81600521946067,23.282072324477088,7.39121408595741,20.266120356445313,-45.198913858633816
65720734868130816,58.35055879613578,23.799400414244115,7.3122275822989975,20.125369913789854,-44.914801582099315
65775195052996608,59.604827774425196,24.016123941933326,7.477131647479549,19.664738605534893,-45.62571034716192
65851920348620160,58.97909153230513,24.37066461210444,6.55956215453376,73.6251691327184,-52.28827135863833
66453181412027392,57.49021652557216,23.724321434845983,7.226296204120492,19.09542860220549,-45.252255916425355
66522107047046656,57.038448290869866,23.97778621777134,7.268901985724207,18.50190436130725,-46.78460799602044
66522137109124096,57.042454617718754,23.9887810553353,7.155010040680028,20.40412533095061,-46.03483853838782
66531178017967872,57.19179572682798,24.169978738090546,7.266633947167958,19.04569974764892,-45.24692745584717
66531418536135552,57.2148810045494,24.20468553509519,8.842858306837066,19.992964095576234,-27.83030541131149
66532621126978304,57.256307043180996,24.193801656627617,7.2574319959588145,17.890950946641645,-46.603874445360866
66640712564777856,57.972539587398884,24.386761624747308,7.348432689535009,20.07659425306009,-46.265278945627536
66665902550940800,57.99722936044795,24.666178384513103,7.254904557109769,17.577519038694266,-44.62503895358003
66714177981308800,56.87471148663865,24.096925873956415,7.3060498316672735,19.549174656906196,-44.04487051734967
66733556873061120,56.65527358642529,24.343309000534717,7.289904593804694,16.380963499412466,-44.761625703547836
66734725106867968,56.81444649566894,24.39176364290305,6.954858021476296,20.305497758988878,-45.215230361288285
66738328582414720,57.07927098071365,24.420081101337,7.707961736747638,17.881019737623838,-43.090885913284964
66753038847347456,57.3142034745513,24.567072171009944,7.336933606142371,18.09458655232295,-46.939704794637734
66759356741758848,57.340953470015016,24.6254106146726,7.255275658920675,55.31296157432984,-26.665120239708592
